HPSA.Discipline.Class,HPSA.Score,HPSA.FTE,HPSA.Designation.Population,Common.Region.Name,HPSA.Shortage,HPSA.Designation.Date,Perc.Pop.Below.Poverty,Perc.Pop.Served,HPSA_score_high,prediction,prediction.val
Mental Health,16,0,11702,Region 9,0.78,12/1/2017,0.178,0,0,0.313616283,0
Mental Health,19,0,15647,Region 9,1.04,12/1/2017,0.22,0,1,0.50668816,1
Mental Health,15,0.5328,53029,Region 9,3.0072,3/1/2022,0.26,0.200946652,0,0.55809278,1
Mental Health,18,1,59586,Region 9,2.97,12/1/2017,0.189,0.335649314,1,0.172742314,0
Mental Health,17,0.1,144260,Region 4,9.52,5/1/2022,0.171,0.013863857,0,0.57364697,1
Mental Health,17,0.1,144260,Region 4,9.52,5/1/2022,0.171,0.013863857,0,0.57364697,1
Mental Health,16,0,42264,Region 4,2.82,3/1/2022,0.143,0,0,0.356277272,0
Mental Health,16,0,42264,Region 4,2.82,3/1/2022,0.143,0,0,0.356277272,0
Mental Health,16,0,42264,Region 4,2.82,3/1/2022,0.143,0,0,0.356277272,0
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,148872,Region 4,9.92,7/1/2019,0.177,0,0,0.618973525,1
Mental Health,17,0,42747,Region 4,2.85,4/1/2022,0.192,0,0,0.583389673,1
Mental Health,17,0,42747,Region 4,2.85,4/1/2022,0.192,0,0,0.583389673,1
Mental Health,17,0,42747,Region 4,2.85,4/1/2022,0.192,0,0,0.583389673,1
Mental Health,17,0,42747,Region 4,2.85,4/1/2022,0.192,0,0,0.583389673,1
Mental Health,17,0,42747,Region 4,2.85,4/1/2022,0.192,0,0,0.583389673,1
Mental Health,13,0,6553,Region 4,0.44,7/1/2022,0.127,0,0,0.26126112,0
Mental Health,18,0.38,26882,Region 4,1.41,5/1/2017,0.159,0.28271706,1,0.215346875,0
Mental Health,16,0,11814,Region 4,0.79,10/1/2021,0.15,0,0,0.358194626,0
Mental Health,17,0.1655,29321,Region 4,1.7845,9/1/2021,0.164,0.112888374,0,0.348672619,0
Mental Health,16,0,9819,Region 4,0.65,8/1/2021,0.197,0,0,0.573736712,1
Mental Health,16,0,4624,Region 4,0.31,7/1/2018,0.243,0,0,0.758709997,1
Mental Health,17,0,11347,Region 4,0.76,7/1/2021,0.177,0,0,0.481338393,0
Mental Health,17,0,17978,Region 4,1.2,11/1/2017,0.141,0,0,0.325576873,0
Mental Health,13,0,10551,Region 4,0.53,7/1/2018,0.091,0,0,0.153778263,0
Mental Health,14,0,6645,Region 4,0.44,8/1/2021,0.174,0,0,0.462421747,0
Mental Health,18,0.2653,33057,Region 4,1.9347,11/1/2020,0.152,0.160510633,1,0.269035037,0
Mental Health,17,0.3128,57871,Region 4,3.5472,12/1/2019,0.182,0.108102504,0,0.457218607,0
Mental Health,17,0.3128,57871,Region 4,3.5472,12/1/2019,0.182,0.108102504,0,0.457218607,0
Mental Health,15,0,7793,Region 4,0.52,11/1/2017,0.18,0,0,0.491884308,0
Mental Health,12,0,1552,Region 4,0.1,12/1/2017,0.225,0,0,0.688429378,1
Mental Health,18,0,24916,Region 2,1.66,10/1/2019,0.102,0,1,0.016590309,0
Mental Health,16,1.5378,58439,Region 9,11.4522,3/1/2022,0.117,0.118414073,0,0.096935205,0
Mental Health,17,0.5,118814,Region 9,5.44,3/1/2022,0.097,0.126247749,0,0.086472009,0
Mental Health,17,0,16910,Region 1,0.85,4/1/2022,0.178,0,0,0.37673448,0
Mental Health,17,0,16910,Region 1,0.85,4/1/2022,0.178,0,0,0.37673448,0
Mental Health,17,0,16910,Region 1,0.85,4/1/2022,0.178,0,0,0.37673448,0
Mental Health,16,0,33601,Region 5,1.68,12/1/2021,0.106,0,0,0.165484404,0
Mental Health,17,0,25470,Region 5,1.27,9/1/2021,0.119,0,0,0.197158006,0
Mental Health,17,0,25470,Region 5,1.27,9/1/2021,0.119,0,0,0.197158006,0
Mental Health,18,0.2,213494,Region 5,10.47,9/1/2021,0.191,0.028103834,1,0.641279302,1
Mental Health,18,0.2,213494,Region 5,10.47,9/1/2021,0.191,0.028103834,1,0.641279302,1
Mental Health,18,1.9338,290813,Region 4,17.4562,3/1/2022,0.122,0.132992679,1,0.345628848,0
Mental Health,18,0,36468,Region 4,2.43,7/1/2020,0.17,0,1,0.473831206,0
Mental Health,12,3,74532,Region 4,1.97,6/1/2022,0.109,0.805023346,0,0.017595288,0
Mental Health,18,1.115,167898,Region 4,10.075,1/1/2022,0.127,0.132818735,1,0.2805808,0
Mental Health,17,0.725,79249,Region 9,4.555,11/1/2020,0.193,0.182967608,0,0.29036256,0
Mental Health,17,1.2623,204182,Region 9,12.3477,3/1/2022,0.151,0.123644592,0,0.257613222,0
Mental Health,16,1.402,95432,Region 9,4.958,3/1/2022,0.176,0.293821779,0,0.170224016,0
Mental Health,19,0,20908,Region 9,1.39,4/1/2017,0.167,0,1,0.278128304,0
Mental Health,12,0,5723,Region 2,0.38,4/1/2018,0.133,0,0,0.027269951,0
Mental Health,18,0,33577,Region 2,2.24,7/1/2022,0.154,0,1,0.044621541,0
Mental Health,18,0,33577,Region 2,2.24,7/1/2022,0.154,0,1,0.044621541,0
Mental Health,12,0.5408,120399,Region 2,7.4892,7/1/2022,0.141,0.089834633,0,0.035310698,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,14,2,96339,Region 7,2.82,2/1/2022,0.109,0.622800735,0,0.048321328,0
Mental Health,17,0.1448,13505,Region 5,0.7552,3/1/2022,0.184,0.214439097,0,0.28570952,0
Mental Health,10,1.9,40675,Region 5,0.81,12/1/2021,0.151,0.934234788,0,0.019374949,0
Mental Health,11,0.9371,37332,Region 5,1.5529,9/1/2018,0.259,0.502035787,0,0.399017131,0
Mental Health,18,0,11508,Region 5,0.77,4/1/2018,0.209,0,1,0.560752345,1
Mental Health,7,1.723,48018,Region 5,1.477,7/1/2018,0.164,0.717647549,0,0.050129426,0
Mental Health,13,0,3680,Region 4,0.25,11/1/2020,0.152,0,0,0.359278228,0
Mental Health,16,0,33520,Region 4,2.23,1/1/2022,0.132,0,0,0.30255257,0
Mental Health,17,0,8453,Region 4,0.56,5/1/2022,0.172,0,0,0.454860971,0
Mental Health,16,0,27759,Region 4,1.85,5/1/2022,0.121,0,0,0.25606144,0
Mental Health,20,0,18380,Region 4,1.23,3/1/2022,0.23,0,1,0.722299758,1
Mental Health,12,0,3277,Region 4,0.22,10/1/2020,0.147,0,0,0.33744772,0
Mental Health,17,0.8023,98306,Region 5,5.7477,3/1/2022,0.155,0.163225032,0,0.261261703,0
Mental Health,17,0,165190,Region 5,11.01,10/1/2021,0.135,0,0,0.370744405,0
Mental Health,15,0.2099,26383,Region 1,1.5501,1/1/2022,0.128,0.159117614,0,0.125993421,0
Mental Health,15,4.0777,180823,Region 1,7.9723,2/1/2022,0.1,0.451015634,0,0.037583894,0
Mental Health,15,4.0777,180823,Region 1,7.9723,2/1/2022,0.1,0.451015634,0,0.037583894,0
Mental Health,8,5.3,114421,Region 9,2.33,3/1/2022,0.16,0.92640337,0,0.013446948,0
Mental Health,16,0,6654,Region 9,0.44,2/1/2022,0.166,0,0,0.2629477,0
Mental Health,20,0,18537,Region 9,1.24,12/1/2017,0.265,0,1,0.708742471,1
Mental Health,18,0,59594,Region 9,3.97,3/1/2022,0.272,0,1,0.766512092,1
Mental Health,17,0,33958,Region 9,2.26,12/1/2017,0.2,0,0,0.431242148,0
Mental Health,17,0,33958,Region 9,2.26,12/1/2017,0.2,0,0,0.431242148,0
Mental Health,17,0,33958,Region 9,2.26,12/1/2017,0.2,0,0,0.431242148,0
Mental Health,16,0,12623,Region 9,0.63,12/1/2017,0.192,0,0,0.373617293,0
Mental Health,16,0,12623,Region 9,0.63,12/1/2017,0.192,0,0,0.373617293,0
Mental Health,17,0,18766,Region 9,1.25,3/1/2022,0.132,0,0,0.164638065,0
Mental Health,17,0,18766,Region 9,1.25,3/1/2022,0.132,0,0,0.164638065,0
Mental Health,12,0,11565,Region 9,0.58,12/1/2017,0.147,0,0,0.202368989,0
Mental Health,14,0,9393,Region 9,0.47,12/1/2017,0.133,0,0,0.161819765,0
Mental Health,15,0,66954,Region 9,3.35,12/1/2017,0.161,0,0,0.291202693,0
Mental Health,18,0,128393,Region 2,8.56,10/1/2017,0.356,0,1,0.757834435,1
Mental Health,21,0.71,115482,Region 2,6.99,3/1/2017,0.508,0.122962886,1,0.970240861,1
Mental Health,21,0.71,115482,Region 2,6.99,3/1/2017,0.508,0.122962886,1,0.970240861,1
Mental Health,21,0.71,115482,Region 2,6.99,3/1/2017,0.508,0.122962886,1,0.970240861,1
Mental Health,21,0.71,115482,Region 2,6.99,3/1/2017,0.508,0.122962886,1,0.970240861,1
Mental Health,21,0.71,115482,Region 2,6.99,3/1/2017,0.508,0.122962886,1,0.970240861,1
Mental Health,20,1.91,108654,Region 2,5.33,10/1/2018,0.49,0.351574723,1,0.904113513,1
Mental Health,20,1.91,108654,Region 2,5.33,10/1/2018,0.49,0.351574723,1,0.904113513,1
Mental Health,20,1.91,108654,Region 2,5.33,10/1/2018,0.49,0.351574723,1,0.904113513,1
Mental Health,20,1.91,108654,Region 2,5.33,10/1/2018,0.49,0.351574723,1,0.904113513,1
Mental Health,20,0.74,46298,Region 2,2.35,9/1/2017,0.496,0.319668236,1,0.912954238,1
Mental Health,20,0.74,46298,Region 2,2.35,9/1/2017,0.496,0.319668236,1,0.912954238,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,20,0.43,242300,Region 2,15.72,7/1/2017,0.518,0.03549319,1,0.989026538,1
Mental Health,19,2.82,164689,Region 2,8.16,1/1/2017,0.351,0.342463674,1,0.440169761,0
Mental Health,19,2.82,164689,Region 2,8.16,1/1/2017,0.351,0.342463674,1,0.440169761,0
Mental Health,19,2.82,164689,Region 2,8.16,1/1/2017,0.351,0.342463674,1,0.440169761,0
Mental Health,16,2.0814,95667,Region 2,4.2986,1/1/2017,0.479,0.435134372,0,0.845201625,1
Mental Health,16,2.0814,95667,Region 2,4.2986,1/1/2017,0.479,0.435134372,0,0.845201625,1
Mental Health,16,2.0814,95667,Region 2,4.2986,1/1/2017,0.479,0.435134372,0,0.845201625,1
Mental Health,18,2.47,87354,Region 2,3.35,1/1/2017,0.475,0.565515031,1,0.755330073,1
Mental Health,18,2.47,87354,Region 2,3.35,1/1/2017,0.475,0.565515031,1,0.755330073,1
Mental Health,18,2.47,87354,Region 2,3.35,1/1/2017,0.475,0.565515031,1,0.755330073,1
Mental Health,18,2.47,87354,Region 2,3.35,1/1/2017,0.475,0.565515031,1,0.755330073,1
Mental Health,20,0,104084,Region 2,6.94,7/1/2017,0.52,0,1,0.984360523,1
Mental Health,20,0,104084,Region 2,6.94,7/1/2017,0.52,0,1,0.984360523,1
Mental Health,20,0,104084,Region 2,6.94,7/1/2017,0.52,0,1,0.984360523,1
Mental Health,20,0,104084,Region 2,6.94,7/1/2017,0.52,0,1,0.984360523,1
Mental Health,20,0,104084,Region 2,6.94,7/1/2017,0.52,0,1,0.984360523,1
Mental Health,19,1.13,105386,Region 2,5.9,10/1/2018,0.493,0.214449737,1,0.943647044,1
Mental Health,19,1.13,105386,Region 2,5.9,10/1/2018,0.493,0.214449737,1,0.943647044,1
Mental Health,19,1.13,105386,Region 2,5.9,10/1/2018,0.493,0.214449737,1,0.943647044,1
Mental Health,19,1.13,105386,Region 2,5.9,10/1/2018,0.493,0.214449737,1,0.943647044,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,19,0,19907,Region 9,1.33,8/1/2018,0.592,0,1,0.999156065,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,20,0,153158,Region 9,7.66,7/1/2018,0.8,0,1,0.999990156,1
Mental Health,18,0.5,37933,Region 3,2.03,8/1/2021,0.104,0.263622703,1,0.088800417,0
Mental Health,18,0.5,37933,Region 3,2.03,8/1/2021,0.104,0.263622703,1,0.088800417,0
Mental Health,18,0.5,37933,Region 3,2.03,8/1/2021,0.104,0.263622703,1,0.088800417,0
Mental Health,18,0.5,37933,Region 3,2.03,8/1/2021,0.104,0.263622703,1,0.088800417,0
Mental Health,18,0.197,33887,Region 3,2.063,9/1/2021,0.168,0.116268776,1,0.347217247,0
Mental Health,9,4.825,114446,Region 3,2.805,8/1/2021,0.168,0.843192423,0,0.039965515,0
Mental Health,9,4.825,114446,Region 3,2.805,8/1/2021,0.168,0.843192423,0,0.039965515,0
Mental Health,9,4.825,114446,Region 3,2.805,8/1/2021,0.168,0.843192423,0,0.039965515,0
Mental Health,9,4.825,114446,Region 3,2.805,8/1/2021,0.168,0.843192423,0,0.039965515,0
Mental Health,9,4.825,114446,Region 3,2.805,8/1/2021,0.168,0.843192423,0,0.039965515,0
Mental Health,9,4.825,114446,Region 3,2.805,8/1/2021,0.168,0.843192423,0,0.039965515,0
Mental Health,19,0,30852,Region 3,2.06,12/1/2021,0.17,0,1,0.446788918,0
Mental Health,19,0,30852,Region 3,2.06,12/1/2021,0.17,0,1,0.446788918,0
Mental Health,19,0,30852,Region 3,2.06,12/1/2021,0.17,0,1,0.446788918,0
Mental Health,17,0.1608,14538,Region 3,0.8092,1/1/2020,0.171,0.221213372,0,0.272766548,0
Mental Health,17,0.1608,14538,Region 3,0.8092,1/1/2020,0.171,0.221213372,0,0.272766548,0
Mental Health,17,0.1608,14538,Region 3,0.8092,1/1/2020,0.171,0.221213372,0,0.272766548,0
Mental Health,17,0.1608,14538,Region 3,0.8092,1/1/2020,0.171,0.221213372,0,0.272766548,0
Mental Health,18,1.5743,84339,Region 3,4.0457,9/1/2017,0.187,0.373326693,1,0.258981062,0
Mental Health,18,0,82588,Region 3,5.51,3/1/2020,0.216,0,1,0.704039082,1
Mental Health,18,0,82588,Region 3,5.51,3/1/2020,0.216,0,1,0.704039082,1
Mental Health,18,0,82588,Region 3,5.51,3/1/2020,0.216,0,1,0.704039082,1
Mental Health,18,0,82588,Region 3,5.51,3/1/2020,0.216,0,1,0.704039082,1
Mental Health,18,0.4098,28305,Region 3,1.4802,3/1/2022,0.07,0.289560148,1,0.043895627,0
Mental Health,18,0.4098,28305,Region 3,1.4802,3/1/2022,0.07,0.289560148,1,0.043895627,0
Mental Health,18,0.4098,28305,Region 3,1.4802,3/1/2022,0.07,0.289560148,1,0.043895627,0
Mental Health,18,0.4098,28305,Region 3,1.4802,3/1/2022,0.07,0.289560148,1,0.043895627,0
Mental Health,15,2.15,116012,Region 4,3.65,4/1/2022,0.199,0.555976968,0,0.218262841,0
Mental Health,15,2.15,116012,Region 4,3.65,4/1/2022,0.199,0.555976968,0,0.218262841,0
Mental Health,15,2.15,116012,Region 4,3.65,4/1/2022,0.199,0.555976968,0,0.218262841,0
Mental Health,15,2.15,116012,Region 4,3.65,4/1/2022,0.199,0.555976968,0,0.218262841,0
Mental Health,15,2.15,116012,Region 4,3.65,4/1/2022,0.199,0.555976968,0,0.218262841,0
Mental Health,13,3.07,181365,Region 4,6,2/1/2022,0.14,0.507815731,0,0.109363876,0
Mental Health,13,3.07,181365,Region 4,6,2/1/2022,0.14,0.507815731,0,0.109363876,0
Mental Health,13,3.07,181365,Region 4,6,2/1/2022,0.14,0.507815731,0,0.109363876,0
Mental Health,13,3.07,181365,Region 4,6,2/1/2022,0.14,0.507815731,0,0.109363876,0
Mental Health,13,3.07,181365,Region 4,6,2/1/2022,0.14,0.507815731,0,0.109363876,0
Mental Health,17,0,68081,Region 4,4.54,4/1/2022,0.169,0,0,0.501265617,1
Mental Health,17,0,68081,Region 4,4.54,4/1/2022,0.169,0,0,0.501265617,1
Mental Health,17,0,68081,Region 4,4.54,4/1/2022,0.169,0,0,0.501265617,1
Mental Health,17,0,68081,Region 4,4.54,4/1/2022,0.169,0,0,0.501265617,1
Mental Health,17,0,93395,Region 4,6.23,7/1/2022,0.185,0,0,0.601237262,1
Mental Health,17,0,93395,Region 4,6.23,7/1/2022,0.185,0,0,0.601237262,1
Mental Health,17,0,93395,Region 4,6.23,7/1/2022,0.185,0,0,0.601237262,1
Mental Health,17,0,93395,Region 4,6.23,7/1/2022,0.185,0,0,0.601237262,1
Mental Health,17,0,93395,Region 4,6.23,7/1/2022,0.185,0,0,0.601237262,1
Mental Health,17,0,93395,Region 4,6.23,7/1/2022,0.185,0,0,0.601237262,1
Mental Health,12,2.84,128717,Region 4,3.6,3/1/2022,0.183,0.661917229,0,0.124616177,0
Mental Health,12,2.84,128717,Region 4,3.6,3/1/2022,0.183,0.661917229,0,0.124616177,0
Mental Health,12,2.84,128717,Region 4,3.6,3/1/2022,0.183,0.661917229,0,0.124616177,0
Mental Health,12,6.83,395819,Region 4,12.96,3/1/2022,0.129,0.51766085,0,0.123031085,0
Mental Health,12,6.83,395819,Region 4,12.96,3/1/2022,0.129,0.51766085,0,0.123031085,0
Mental Health,12,6.83,395819,Region 4,12.96,3/1/2022,0.129,0.51766085,0,0.123031085,0
Mental Health,12,6.83,395819,Region 4,12.96,3/1/2022,0.129,0.51766085,0,0.123031085,0
Mental Health,12,6.83,395819,Region 4,12.96,3/1/2022,0.129,0.51766085,0,0.123031085,0
Mental Health,12,6.83,395819,Region 4,12.96,3/1/2022,0.129,0.51766085,0,0.123031085,0
Mental Health,12,6.83,395819,Region 4,12.96,3/1/2022,0.129,0.51766085,0,0.123031085,0
Mental Health,19,0,118153,Region 2,7.88,7/1/2022,0.276,0,1,0.398150187,0
Mental Health,17,0,12687,Region 2,0.85,6/1/2022,0.168,0,0,0.052937078,0
Mental Health,17,0,9041,Region 9,0.6,10/1/2017,0.151,0,0,0.21340141,0
Mental Health,18,1.7542,249560,Region 9,53.7058,3/1/2022,0.191,0.031631672,1,0.61214048,1
Mental Health,17,0,29219,Region 1,1.46,9/1/2021,0.181,0,0,0.401680303,0
Mental Health,16,0,23945,Region 1,1.2,6/1/2022,0.174,0,0,0.365525514,0
Mental Health,16,0,23945,Region 1,1.2,6/1/2022,0.174,0,0,0.365525514,0
Mental Health,16,0,23945,Region 1,1.2,6/1/2022,0.174,0,0,0.365525514,0
Mental Health,16,0,23945,Region 1,1.2,6/1/2022,0.174,0,0,0.365525514,0
Mental Health,14,0.17,7776,Region 1,0.35,11/1/2021,0.129,0.437242798,0,0.053756644,0
Mental Health,18,0.1225,8274,Region 1,0.4275,12/1/2021,0.124,0.296108291,1,0.075269492,0
Mental Health,18,0.1225,8274,Region 1,0.4275,12/1/2021,0.124,0.296108291,1,0.075269492,0
Mental Health,18,0.875,69063,Region 5,2.575,9/1/2021,0.159,0.380087746,1,0.14334754,0
Mental Health,18,0.875,69063,Region 5,2.575,9/1/2021,0.159,0.380087746,1,0.14334754,0
Mental Health,18,0.875,69063,Region 5,2.575,9/1/2021,0.159,0.380087746,1,0.14334754,0
Mental Health,14,0,10685,Region 5,0.53,11/1/2021,0.138,0,0,0.249180223,0
Mental Health,16,0.2,44479,Region 5,2.02,11/1/2021,0.138,0.134895119,0,0.1943772,0
Mental Health,11,0.8,30938,Region 5,0.75,9/1/2021,0.141,0.775745038,0,0.028773529,0
Mental Health,17,0,38298,Region 5,1.91,11/1/2021,0.118,0,0,0.202178417,0
Mental Health,17,0,38298,Region 5,1.91,11/1/2021,0.118,0,0,0.202178417,0
Mental Health,16,0,17781,Region 5,0.89,9/1/2021,0.136,0,0,0.247329062,0
Mental Health,17,0,23857,Region 5,1.19,10/1/2021,0.153,0,0,0.316971198,0
Mental Health,17,0,23857,Region 5,1.19,10/1/2021,0.153,0,0,0.316971198,0
Mental Health,17,0,23857,Region 5,1.19,10/1/2021,0.153,0,0,0.316971198,0
Mental Health,21,0,122844,Region 5,8.19,10/1/2021,0.32,0,1,0.942453899,1
Mental Health,17,1.4305,109418,Region 4,5.8595,4/1/2018,0.133,0.261474346,0,0.180584648,0
Mental Health,16,1.3505,131467,Region 4,7.4095,1/1/2022,0.149,0.205450798,0,0.282307729,0
Mental Health,16,0,8238,Region 4,0.55,4/1/2018,0.12,0,0,0.237775353,0
Mental Health,19,0,36499,Region 4,2.43,6/1/2022,0.235,0,1,0.754752726,1
Mental Health,18,2.125,146837,Region 9,7.665,3/1/2022,0.199,0.289436586,1,0.265756327,0
Mental Health,11,1,169481,Region 9,7.47,3/1/2022,0.074,0.177010992,0,0.056444694,0
Mental Health,18,0.375,47329,Region 9,2.785,8/1/2017,0.2,0.158465212,1,0.316468075,0
Mental Health,18,0.375,47329,Region 9,2.785,8/1/2017,0.2,0.158465212,1,0.316468075,0
